cell_type_tumor,sample,0
cDC1,Leader_Merad_2021_851,3
cDC1,Maynard_Bivona_2020_LT_S66,1
cDC1,UKIM-V-2_P4_tumor_primary,2
cDC1,UKIM-V-2_P5_tumor_primary,1
cDC1,UKIM-V-2_P6_tumor_primary,9
cDC1,UKIM-V-2_P8_tumor_primary,1
cDC1,UKIM-V-2_P9_tumor_primary,5
cDC1,UKIM-V-2_P10_tumor_primary,39
cDC1,UKIM-V-2_P13_tumor_primary,2
cDC1,UKIM-V-2_P14_tumor_primary,1
cDC1,UKIM-V-2_P16_tumor_primary,3
cDC1,UKIM-V-2_P17_tumor_primary,0
cDC1,UKIM-V_P1_tumor_primary,6
cDC1,UKIM-V_P2_tumor_primary,12
cDC1,UKIM-V_P3_tumor_primary,2
cDC1,Zilionis_Klein_2019_p1t1,4
cDC1,Zilionis_Klein_2019_p1t2,2
cDC1,Zilionis_Klein_2019_p1t3,2
cDC1,Zilionis_Klein_2019_p1t4,1
cDC1,Zilionis_Klein_2019_p4t1,3
cDC1,Zilionis_Klein_2019_p4t2,1
cDC1,Zilionis_Klein_2019_p4t3,2
cDC1,Zilionis_Klein_2019_p6t1,5
cDC1,Zilionis_Klein_2019_p6t2,5
cDC2,Chen_Zhang_2020_NSCLC-1,7
cDC2,Chen_Zhang_2020_NSCLC-2,45
cDC2,Chen_Zhang_2020_NSCLC-3,25
cDC2,Chen_Zhang_2020_NSCLC-6,596
cDC2,Chen_Zhang_2020_NSCLC-7,78
cDC2,Chen_Zhang_2020_NSCLC-11,40
cDC2,Goveia_Carmeliet_2020_patient_32_tumor_primary,0
cDC2,Goveia_Carmeliet_2020_patient_40_tumor_primary,5
cDC2,Goveia_Carmeliet_2020_patient_41_tumor_primary,2
cDC2,Goveia_Carmeliet_2020_patient_42_tumor_primary,49
cDC2,Goveia_Carmeliet_2020_patient_45_tumor_primary,12
cDC2,Goveia_Carmeliet_2020_patient_46_tumor_primary,40
cDC2,Goveia_Carmeliet_2020_patient_50_tumor_primary,21
cDC2,Guo_Zhang_2018_P0616A_TTC,1
cDC2,Guo_Zhang_2018_P0616A_TTH,0
cDC2,Guo_Zhang_2018_P0616A_TTR,1
cDC2,Guo_Zhang_2018_P0616A_TTY,0
cDC2,Guo_Zhang_2018_P0616P_TTC,0
cDC2,Guo_Zhang_2018_P0616P_TTH,0
cDC2,Guo_Zhang_2018_P0706_TTC,0
cDC2,Guo_Zhang_2018_P0706_TTH,0
cDC2,Guo_Zhang_2018_P0706_TTR,0
cDC2,Guo_Zhang_2018_P0706_TTY,0
cDC2,Guo_Zhang_2018_P1010_TTC,0
cDC2,Guo_Zhang_2018_P1010_TTH,0
cDC2,Guo_Zhang_2018_P1010_TTR,0
cDC2,Guo_Zhang_2018_P1010_TTY,0
cDC2,Guo_Zhang_2018_P1118_TTC,0
cDC2,Guo_Zhang_2018_P1118_TTH,0
cDC2,Guo_Zhang_2018_P1120_TTC,0
cDC2,Guo_Zhang_2018_P1120_TTH,0
cDC2,Guo_Zhang_2018_P1120_TTR,0
cDC2,Guo_Zhang_2018_P1120_TTY,0
cDC2,Guo_Zhang_2018_P1202_TTC,0
cDC2,Guo_Zhang_2018_P1202_TTH,0
cDC2,Guo_Zhang_2018_P1202_TTR,0
cDC2,Guo_Zhang_2018_P1202_TTY,0
cDC2,Guo_Zhang_2018_P1208_TTC,0
cDC2,Guo_Zhang_2018_P1208_TTH,0
cDC2,Guo_Zhang_2018_P1219_TTC,0
cDC2,Guo_Zhang_2018_P1219_TTH,0
cDC2,Guo_Zhang_2018_P1219_TTY,0
cDC2,He_Fan_2021_LUAD1,472
cDC2,He_Fan_2021_LUAD2,789
cDC2,He_Fan_2021_LUAD3,551
cDC2,He_Fan_2021_LUAD4,310
cDC2,He_Fan_2021_LUAD5,669
cDC2,Kim_Lee_2020_LUNG_T06,126
cDC2,Kim_Lee_2020_LUNG_T08,32
cDC2,Kim_Lee_2020_LUNG_T09,69
cDC2,Kim_Lee_2020_LUNG_T18,96
cDC2,Kim_Lee_2020_LUNG_T19,139
cDC2,Kim_Lee_2020_LUNG_T20,108
cDC2,Kim_Lee_2020_LUNG_T25,57
cDC2,Kim_Lee_2020_LUNG_T30,122
cDC2,Kim_Lee_2020_LUNG_T34,46
cDC2,Lambrechts_Thienpont_2018_6149v1_BT1A,16
cDC2,Lambrechts_Thienpont_2018_6149v1_BT1B,13
cDC2,Lambrechts_Thienpont_2018_6149v1_BT1C,11
cDC2,Lambrechts_Thienpont_2018_6149v1_BT2A,9
cDC2,Lambrechts_Thienpont_2018_6149v1_BT2B,21
cDC2,Lambrechts_Thienpont_2018_6149v1_BT1249,4
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1295,33
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1296,26
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1297,46
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1298,23
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1299,42
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1300,44
cDC2,Lambrechts_Thienpont_2018_6653_BT1375,26
cDC2,Lambrechts_Thienpont_2018_6653_BT1376,17
cDC2,Lambrechts_Thienpont_2018_6653_BT1377,6
cDC2,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,103
cDC2,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,124
cDC2,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,154
cDC2,Laughney_Massague_2020_GSM3516662,0
cDC2,Laughney_Massague_2020_GSM3516663,192
cDC2,Laughney_Massague_2020_GSM3516667,56
cDC2,Laughney_Massague_2020_GSM3516669,35
cDC2,Laughney_Massague_2020_GSM3516670,22
cDC2,Laughney_Massague_2020_GSM3516672,55
cDC2,Laughney_Massague_2020_GSM3516674,1
cDC2,Leader_Merad_2021_311,61
cDC2,Leader_Merad_2021_313,149
cDC2,Leader_Merad_2021_317,97
cDC2,Leader_Merad_2021_318,209
cDC2,Leader_Merad_2021_324,49
cDC2,Leader_Merad_2021_326,10
cDC2,Leader_Merad_2021_328,56
cDC2,Leader_Merad_2021_332,29
cDC2,Leader_Merad_2021_334,21
cDC2,Leader_Merad_2021_336,1
cDC2,Leader_Merad_2021_340,79
cDC2,Leader_Merad_2021_342,49
cDC2,Leader_Merad_2021_38,258
cDC2,Leader_Merad_2021_40,72
cDC2,Leader_Merad_2021_42,20
cDC2,Leader_Merad_2021_43,146
cDC2,Leader_Merad_2021_45,143
cDC2,Leader_Merad_2021_47,106
cDC2,Leader_Merad_2021_48,114
cDC2,Leader_Merad_2021_51,162
cDC2,Leader_Merad_2021_52,169
cDC2,Leader_Merad_2021_53,145
cDC2,Leader_Merad_2021_57,78
cDC2,Leader_Merad_2021_58,107
cDC2,Leader_Merad_2021_59,88
cDC2,Leader_Merad_2021_62,160
cDC2,Leader_Merad_2021_95,161
cDC2,Leader_Merad_2021_97,94
cDC2,Leader_Merad_2021_99,47
cDC2,Leader_Merad_2021_103,40
cDC2,Leader_Merad_2021_107,34
cDC2,Leader_Merad_2021_111,28
cDC2,Leader_Merad_2021_116,34
cDC2,Leader_Merad_2021_297,138
cDC2,Leader_Merad_2021_298,35
cDC2,Leader_Merad_2021_344,83
cDC2,Leader_Merad_2021_398,74
cDC2,Leader_Merad_2021_414,199
cDC2,Leader_Merad_2021_415,130
cDC2,Leader_Merad_2021_448,104
cDC2,Leader_Merad_2021_452,118
cDC2,Leader_Merad_2021_456,95
cDC2,Leader_Merad_2021_460,117
cDC2,Leader_Merad_2021_464,84
cDC2,Leader_Merad_2021_468,77
cDC2,Leader_Merad_2021_472,99
cDC2,Leader_Merad_2021_481,79
cDC2,Leader_Merad_2021_851,15
cDC2,Maynard_Bivona_2020_LT_S66,91
cDC2,UKIM-V-2_P4_tumor_primary,53
cDC2,UKIM-V-2_P5_tumor_primary,49
cDC2,UKIM-V-2_P6_tumor_primary,120
cDC2,UKIM-V-2_P8_tumor_primary,5
cDC2,UKIM-V-2_P9_tumor_primary,96
cDC2,UKIM-V-2_P10_tumor_primary,259
cDC2,UKIM-V-2_P13_tumor_primary,61
cDC2,UKIM-V-2_P14_tumor_primary,150
cDC2,UKIM-V-2_P16_tumor_primary,71
cDC2,UKIM-V-2_P17_tumor_primary,20
cDC2,UKIM-V_P1_tumor_primary,20
cDC2,UKIM-V_P2_tumor_primary,123
cDC2,UKIM-V_P3_tumor_primary,150
cDC2,Zilionis_Klein_2019_p1t1,59
cDC2,Zilionis_Klein_2019_p1t2,55
cDC2,Zilionis_Klein_2019_p1t3,35
cDC2,Zilionis_Klein_2019_p1t4,37
cDC2,Zilionis_Klein_2019_p4t1,23
cDC2,Zilionis_Klein_2019_p4t2,32
cDC2,Zilionis_Klein_2019_p4t3,38
cDC2,Zilionis_Klein_2019_p6t1,46
cDC2,Zilionis_Klein_2019_p6t2,50
myeloid dividing,Chen_Zhang_2020_NSCLC-1,0
myeloid dividing,Chen_Zhang_2020_NSCLC-2,3
myeloid dividing,Chen_Zhang_2020_NSCLC-3,2
myeloid dividing,Chen_Zhang_2020_NSCLC-6,135
myeloid dividing,Chen_Zhang_2020_NSCLC-7,7
myeloid dividing,Chen_Zhang_2020_NSCLC-11,7
myeloid dividing,Goveia_Carmeliet_2020_patient_32_tumor_primary,0
myeloid dividing,Goveia_Carmeliet_2020_patient_40_tumor_primary,12
myeloid dividing,Goveia_Carmeliet_2020_patient_41_tumor_primary,6
myeloid dividing,Goveia_Carmeliet_2020_patient_42_tumor_primary,2
myeloid dividing,Goveia_Carmeliet_2020_patient_45_tumor_primary,8
myeloid dividing,Goveia_Carmeliet_2020_patient_46_tumor_primary,6
myeloid dividing,Goveia_Carmeliet_2020_patient_50_tumor_primary,31
myeloid dividing,Guo_Zhang_2018_P0616A_TTC,0
myeloid dividing,Guo_Zhang_2018_P0616A_TTH,0
myeloid dividing,Guo_Zhang_2018_P0616A_TTR,0
myeloid dividing,Guo_Zhang_2018_P0616A_TTY,0
myeloid dividing,Guo_Zhang_2018_P0616P_TTC,0
myeloid dividing,Guo_Zhang_2018_P0616P_TTH,0
myeloid dividing,Guo_Zhang_2018_P0706_TTC,0
myeloid dividing,Guo_Zhang_2018_P0706_TTH,0
myeloid dividing,Guo_Zhang_2018_P0706_TTR,0
myeloid dividing,Guo_Zhang_2018_P0706_TTY,0
myeloid dividing,Guo_Zhang_2018_P1010_TTC,0
myeloid dividing,Guo_Zhang_2018_P1010_TTH,0
myeloid dividing,Guo_Zhang_2018_P1010_TTR,0
myeloid dividing,Guo_Zhang_2018_P1010_TTY,0
myeloid dividing,Guo_Zhang_2018_P1118_TTC,0
myeloid dividing,Guo_Zhang_2018_P1118_TTH,0
myeloid dividing,Guo_Zhang_2018_P1120_TTC,0
myeloid dividing,Guo_Zhang_2018_P1120_TTH,0
myeloid dividing,Guo_Zhang_2018_P1120_TTR,0
myeloid dividing,Guo_Zhang_2018_P1120_TTY,0
myeloid dividing,Guo_Zhang_2018_P1202_TTC,0
myeloid dividing,Guo_Zhang_2018_P1202_TTH,0
myeloid dividing,Guo_Zhang_2018_P1202_TTR,0
myeloid dividing,Guo_Zhang_2018_P1202_TTY,0
myeloid dividing,Guo_Zhang_2018_P1208_TTC,0
myeloid dividing,Guo_Zhang_2018_P1208_TTH,0
myeloid dividing,Guo_Zhang_2018_P1219_TTC,0
myeloid dividing,Guo_Zhang_2018_P1219_TTH,0
myeloid dividing,Guo_Zhang_2018_P1219_TTY,0
myeloid dividing,He_Fan_2021_LUAD1,143
myeloid dividing,He_Fan_2021_LUAD2,343
myeloid dividing,He_Fan_2021_LUAD3,123
myeloid dividing,He_Fan_2021_LUAD4,55
myeloid dividing,He_Fan_2021_LUAD5,149
myeloid dividing,Kim_Lee_2020_LUNG_T06,21
myeloid dividing,Kim_Lee_2020_LUNG_T08,7
myeloid dividing,Kim_Lee_2020_LUNG_T09,5
myeloid dividing,Kim_Lee_2020_LUNG_T18,37
myeloid dividing,Kim_Lee_2020_LUNG_T19,27
myeloid dividing,Kim_Lee_2020_LUNG_T20,21
myeloid dividing,Kim_Lee_2020_LUNG_T25,16
myeloid dividing,Kim_Lee_2020_LUNG_T30,31
myeloid dividing,Kim_Lee_2020_LUNG_T34,9
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT1A,1
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,0
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,0
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,1
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,5
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT1249,0
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1295,1
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1296,1
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1297,0
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1298,3
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1299,4
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1300,7
myeloid dividing,Lambrechts_Thienpont_2018_6653_BT1375,12
myeloid dividing,Lambrechts_Thienpont_2018_6653_BT1376,3
myeloid dividing,Lambrechts_Thienpont_2018_6653_BT1377,3
myeloid dividing,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,11
myeloid dividing,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,9
myeloid dividing,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,18
myeloid dividing,Laughney_Massague_2020_GSM3516662,0
myeloid dividing,Laughney_Massague_2020_GSM3516663,18
myeloid dividing,Laughney_Massague_2020_GSM3516667,6
myeloid dividing,Laughney_Massague_2020_GSM3516669,2
myeloid dividing,Laughney_Massague_2020_GSM3516670,13
myeloid dividing,Laughney_Massague_2020_GSM3516672,15
myeloid dividing,Laughney_Massague_2020_GSM3516674,2
myeloid dividing,Leader_Merad_2021_311,7
myeloid dividing,Leader_Merad_2021_313,63
myeloid dividing,Leader_Merad_2021_317,8
myeloid dividing,Leader_Merad_2021_318,46
myeloid dividing,Leader_Merad_2021_324,9
myeloid dividing,Leader_Merad_2021_326,3
myeloid dividing,Leader_Merad_2021_328,7
myeloid dividing,Leader_Merad_2021_332,0
myeloid dividing,Leader_Merad_2021_334,1
myeloid dividing,Leader_Merad_2021_336,0
myeloid dividing,Leader_Merad_2021_340,22
myeloid dividing,Leader_Merad_2021_342,4
myeloid dividing,Leader_Merad_2021_38,68
myeloid dividing,Leader_Merad_2021_40,1
myeloid dividing,Leader_Merad_2021_42,9
myeloid dividing,Leader_Merad_2021_43,11
myeloid dividing,Leader_Merad_2021_45,28
myeloid dividing,Leader_Merad_2021_47,13
myeloid dividing,Leader_Merad_2021_48,34
myeloid dividing,Leader_Merad_2021_51,38
myeloid dividing,Leader_Merad_2021_52,26
myeloid dividing,Leader_Merad_2021_53,14
myeloid dividing,Leader_Merad_2021_57,16
myeloid dividing,Leader_Merad_2021_58,8
myeloid dividing,Leader_Merad_2021_59,9
myeloid dividing,Leader_Merad_2021_62,45
myeloid dividing,Leader_Merad_2021_95,94
myeloid dividing,Leader_Merad_2021_97,20
myeloid dividing,Leader_Merad_2021_99,26
myeloid dividing,Leader_Merad_2021_103,26
myeloid dividing,Leader_Merad_2021_107,36
myeloid dividing,Leader_Merad_2021_111,27
myeloid dividing,Leader_Merad_2021_116,7
myeloid dividing,Leader_Merad_2021_297,5
myeloid dividing,Leader_Merad_2021_298,2
myeloid dividing,Leader_Merad_2021_344,14
myeloid dividing,Leader_Merad_2021_398,12
myeloid dividing,Leader_Merad_2021_414,27
myeloid dividing,Leader_Merad_2021_415,23
myeloid dividing,Leader_Merad_2021_448,8
myeloid dividing,Leader_Merad_2021_452,6
myeloid dividing,Leader_Merad_2021_456,1
myeloid dividing,Leader_Merad_2021_460,5
myeloid dividing,Leader_Merad_2021_464,6
myeloid dividing,Leader_Merad_2021_468,3
myeloid dividing,Leader_Merad_2021_472,9
myeloid dividing,Leader_Merad_2021_481,4
myeloid dividing,Leader_Merad_2021_851,21
myeloid dividing,Maynard_Bivona_2020_LT_S66,13
myeloid dividing,UKIM-V-2_P4_tumor_primary,38
myeloid dividing,UKIM-V-2_P5_tumor_primary,8
myeloid dividing,UKIM-V-2_P6_tumor_primary,38
myeloid dividing,UKIM-V-2_P8_tumor_primary,0
myeloid dividing,UKIM-V-2_P9_tumor_primary,7
myeloid dividing,UKIM-V-2_P10_tumor_primary,34
myeloid dividing,UKIM-V-2_P13_tumor_primary,11
myeloid dividing,UKIM-V-2_P14_tumor_primary,42
myeloid dividing,UKIM-V-2_P16_tumor_primary,38
myeloid dividing,UKIM-V-2_P17_tumor_primary,5
myeloid dividing,UKIM-V_P1_tumor_primary,3
myeloid dividing,UKIM-V_P2_tumor_primary,23
myeloid dividing,UKIM-V_P3_tumor_primary,40
myeloid dividing,Zilionis_Klein_2019_p1t1,19
myeloid dividing,Zilionis_Klein_2019_p1t2,23
myeloid dividing,Zilionis_Klein_2019_p1t3,12
myeloid dividing,Zilionis_Klein_2019_p1t4,14
myeloid dividing,Zilionis_Klein_2019_p4t1,3
myeloid dividing,Zilionis_Klein_2019_p4t2,2
myeloid dividing,Zilionis_Klein_2019_p4t3,2
myeloid dividing,Zilionis_Klein_2019_p6t1,12
myeloid dividing,Zilionis_Klein_2019_p6t2,10
pDC,Chen_Zhang_2020_NSCLC-1,5
pDC,Chen_Zhang_2020_NSCLC-2,7
pDC,Chen_Zhang_2020_NSCLC-3,35
pDC,Chen_Zhang_2020_NSCLC-6,9
pDC,Chen_Zhang_2020_NSCLC-7,21
pDC,Chen_Zhang_2020_NSCLC-11,12
pDC,Goveia_Carmeliet_2020_patient_32_tumor_primary,0
pDC,Goveia_Carmeliet_2020_patient_40_tumor_primary,18
pDC,Goveia_Carmeliet_2020_patient_41_tumor_primary,1
pDC,Goveia_Carmeliet_2020_patient_42_tumor_primary,147
pDC,Goveia_Carmeliet_2020_patient_45_tumor_primary,3
pDC,Goveia_Carmeliet_2020_patient_46_tumor_primary,0
pDC,Goveia_Carmeliet_2020_patient_50_tumor_primary,1
pDC,Guo_Zhang_2018_P0616A_TTC,0
pDC,Guo_Zhang_2018_P0616A_TTH,0
pDC,Guo_Zhang_2018_P0616A_TTR,0
pDC,Guo_Zhang_2018_P0616A_TTY,0
pDC,Guo_Zhang_2018_P0616P_TTC,0
pDC,Guo_Zhang_2018_P0616P_TTH,0
pDC,Guo_Zhang_2018_P0706_TTC,0
pDC,Guo_Zhang_2018_P0706_TTH,0
pDC,Guo_Zhang_2018_P0706_TTR,0
pDC,Guo_Zhang_2018_P0706_TTY,0
pDC,Guo_Zhang_2018_P1010_TTC,0
pDC,Guo_Zhang_2018_P1010_TTH,0
pDC,Guo_Zhang_2018_P1010_TTR,0
pDC,Guo_Zhang_2018_P1010_TTY,0
pDC,Guo_Zhang_2018_P1118_TTC,0
pDC,Guo_Zhang_2018_P1118_TTH,0
pDC,Guo_Zhang_2018_P1120_TTC,0
pDC,Guo_Zhang_2018_P1120_TTH,0
pDC,Guo_Zhang_2018_P1120_TTR,0
pDC,Guo_Zhang_2018_P1120_TTY,0
pDC,Guo_Zhang_2018_P1202_TTC,0
pDC,Guo_Zhang_2018_P1202_TTH,0
pDC,Guo_Zhang_2018_P1202_TTR,0
pDC,Guo_Zhang_2018_P1202_TTY,0
pDC,Guo_Zhang_2018_P1208_TTC,0
pDC,Guo_Zhang_2018_P1208_TTH,0
pDC,Guo_Zhang_2018_P1219_TTC,0
pDC,Guo_Zhang_2018_P1219_TTH,0
pDC,Guo_Zhang_2018_P1219_TTY,0
pDC,He_Fan_2021_LUAD1,6
pDC,He_Fan_2021_LUAD2,37
pDC,He_Fan_2021_LUAD3,13
pDC,He_Fan_2021_LUAD4,7
pDC,He_Fan_2021_LUAD5,35
pDC,Kim_Lee_2020_LUNG_T06,5
pDC,Kim_Lee_2020_LUNG_T08,3
pDC,Kim_Lee_2020_LUNG_T09,20
pDC,Kim_Lee_2020_LUNG_T18,6
pDC,Kim_Lee_2020_LUNG_T19,10
pDC,Kim_Lee_2020_LUNG_T20,18
pDC,Kim_Lee_2020_LUNG_T25,6
pDC,Kim_Lee_2020_LUNG_T30,21
pDC,Kim_Lee_2020_LUNG_T34,1
pDC,Lambrechts_Thienpont_2018_6149v1_BT1A,0
pDC,Lambrechts_Thienpont_2018_6149v1_BT1B,2
pDC,Lambrechts_Thienpont_2018_6149v1_BT1C,2
pDC,Lambrechts_Thienpont_2018_6149v1_BT2A,2
pDC,Lambrechts_Thienpont_2018_6149v1_BT2B,8
pDC,Lambrechts_Thienpont_2018_6149v1_BT1249,0
pDC,Lambrechts_Thienpont_2018_6149v2_BT1295,4
pDC,Lambrechts_Thienpont_2018_6149v2_BT1296,13
pDC,Lambrechts_Thienpont_2018_6149v2_BT1297,6
pDC,Lambrechts_Thienpont_2018_6149v2_BT1298,4
pDC,Lambrechts_Thienpont_2018_6149v2_BT1299,2
pDC,Lambrechts_Thienpont_2018_6149v2_BT1300,11
pDC,Lambrechts_Thienpont_2018_6653_BT1375,3
pDC,Lambrechts_Thienpont_2018_6653_BT1376,0
pDC,Lambrechts_Thienpont_2018_6653_BT1377,1
pDC,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,13
pDC,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,18
pDC,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,14
pDC,Laughney_Massague_2020_GSM3516662,0
pDC,Laughney_Massague_2020_GSM3516663,8
pDC,Laughney_Massague_2020_GSM3516667,8
pDC,Laughney_Massague_2020_GSM3516669,30
pDC,Laughney_Massague_2020_GSM3516670,0
pDC,Laughney_Massague_2020_GSM3516672,18
pDC,Laughney_Massague_2020_GSM3516674,0
pDC,Leader_Merad_2021_311,18
pDC,Leader_Merad_2021_313,8
pDC,Leader_Merad_2021_317,14
pDC,Leader_Merad_2021_318,8
pDC,Leader_Merad_2021_324,8
pDC,Leader_Merad_2021_326,4
pDC,Leader_Merad_2021_328,34
pDC,Leader_Merad_2021_332,2
pDC,Leader_Merad_2021_334,1
pDC,Leader_Merad_2021_336,0
pDC,Leader_Merad_2021_340,21
pDC,Leader_Merad_2021_342,19
pDC,Leader_Merad_2021_38,61
pDC,Leader_Merad_2021_40,8
pDC,Leader_Merad_2021_42,4
pDC,Leader_Merad_2021_43,15
pDC,Leader_Merad_2021_45,42
pDC,Leader_Merad_2021_47,54
pDC,Leader_Merad_2021_48,4
pDC,Leader_Merad_2021_51,12
pDC,Leader_Merad_2021_52,79
pDC,Leader_Merad_2021_53,71
pDC,Leader_Merad_2021_57,0
pDC,Leader_Merad_2021_58,12
pDC,Leader_Merad_2021_59,13
pDC,Leader_Merad_2021_62,44
pDC,Leader_Merad_2021_95,11
pDC,Leader_Merad_2021_97,2
pDC,Leader_Merad_2021_99,35
pDC,Leader_Merad_2021_103,23
pDC,Leader_Merad_2021_107,21
pDC,Leader_Merad_2021_111,32
pDC,Leader_Merad_2021_116,7
pDC,Leader_Merad_2021_297,13
pDC,Leader_Merad_2021_298,4
pDC,Leader_Merad_2021_344,19
pDC,Leader_Merad_2021_398,2
pDC,Leader_Merad_2021_414,11
pDC,Leader_Merad_2021_415,41
pDC,Leader_Merad_2021_448,49
pDC,Leader_Merad_2021_452,42
pDC,Leader_Merad_2021_456,57
pDC,Leader_Merad_2021_460,45
pDC,Leader_Merad_2021_464,45
pDC,Leader_Merad_2021_468,43
pDC,Leader_Merad_2021_472,33
pDC,Leader_Merad_2021_481,13
pDC,Leader_Merad_2021_851,2
pDC,Maynard_Bivona_2020_LT_S66,5
pDC,UKIM-V-2_P4_tumor_primary,3
pDC,UKIM-V-2_P5_tumor_primary,8
pDC,UKIM-V-2_P6_tumor_primary,22
pDC,UKIM-V-2_P8_tumor_primary,4
pDC,UKIM-V-2_P9_tumor_primary,29
pDC,UKIM-V-2_P10_tumor_primary,76
pDC,UKIM-V-2_P13_tumor_primary,14
pDC,UKIM-V-2_P14_tumor_primary,36
pDC,UKIM-V-2_P16_tumor_primary,6
pDC,UKIM-V-2_P17_tumor_primary,27
pDC,UKIM-V_P1_tumor_primary,25
pDC,UKIM-V_P2_tumor_primary,8
pDC,UKIM-V_P3_tumor_primary,15
pDC,Zilionis_Klein_2019_p1t1,30
pDC,Zilionis_Klein_2019_p1t2,28
pDC,Zilionis_Klein_2019_p1t3,10
pDC,Zilionis_Klein_2019_p1t4,17
pDC,Zilionis_Klein_2019_p4t1,8
pDC,Zilionis_Klein_2019_p4t2,14
pDC,Zilionis_Klein_2019_p4t3,8
pDC,Zilionis_Klein_2019_p6t1,2
pDC,Zilionis_Klein_2019_p6t2,5
stromal dividing,Chen_Zhang_2020_NSCLC-1,0
stromal dividing,Chen_Zhang_2020_NSCLC-2,1
stromal dividing,Chen_Zhang_2020_NSCLC-3,0
stromal dividing,Chen_Zhang_2020_NSCLC-6,0
stromal dividing,Chen_Zhang_2020_NSCLC-7,4
stromal dividing,Chen_Zhang_2020_NSCLC-11,1
stromal dividing,Goveia_Carmeliet_2020_patient_32_tumor_primary,1
stromal dividing,Goveia_Carmeliet_2020_patient_40_tumor_primary,1
stromal dividing,Goveia_Carmeliet_2020_patient_41_tumor_primary,1
stromal dividing,Goveia_Carmeliet_2020_patient_42_tumor_primary,0
stromal dividing,Goveia_Carmeliet_2020_patient_45_tumor_primary,1
stromal dividing,Goveia_Carmeliet_2020_patient_46_tumor_primary,1
stromal dividing,Goveia_Carmeliet_2020_patient_50_tumor_primary,2
stromal dividing,Guo_Zhang_2018_P0616A_TTC,0
stromal dividing,Guo_Zhang_2018_P0616A_TTH,0
stromal dividing,Guo_Zhang_2018_P0616A_TTR,0
stromal dividing,Guo_Zhang_2018_P0616A_TTY,0
stromal dividing,Guo_Zhang_2018_P0616P_TTC,0
stromal dividing,Guo_Zhang_2018_P0616P_TTH,0
stromal dividing,Guo_Zhang_2018_P0706_TTC,0
stromal dividing,Guo_Zhang_2018_P0706_TTH,0
stromal dividing,Guo_Zhang_2018_P0706_TTR,0
stromal dividing,Guo_Zhang_2018_P0706_TTY,0
stromal dividing,Guo_Zhang_2018_P1010_TTC,0
stromal dividing,Guo_Zhang_2018_P1010_TTH,0
stromal dividing,Guo_Zhang_2018_P1010_TTR,0
stromal dividing,Guo_Zhang_2018_P1010_TTY,0
stromal dividing,Guo_Zhang_2018_P1118_TTC,0
stromal dividing,Guo_Zhang_2018_P1118_TTH,0
stromal dividing,Guo_Zhang_2018_P1120_TTC,0
stromal dividing,Guo_Zhang_2018_P1120_TTH,0
stromal dividing,Guo_Zhang_2018_P1120_TTR,0
stromal dividing,Guo_Zhang_2018_P1120_TTY,0
stromal dividing,Guo_Zhang_2018_P1202_TTC,0
stromal dividing,Guo_Zhang_2018_P1202_TTH,0
stromal dividing,Guo_Zhang_2018_P1202_TTR,0
stromal dividing,Guo_Zhang_2018_P1202_TTY,0
stromal dividing,Guo_Zhang_2018_P1208_TTC,0
stromal dividing,Guo_Zhang_2018_P1208_TTH,0
stromal dividing,Guo_Zhang_2018_P1219_TTC,0
stromal dividing,Guo_Zhang_2018_P1219_TTH,0
stromal dividing,Guo_Zhang_2018_P1219_TTY,0
stromal dividing,He_Fan_2021_LUAD1,0
stromal dividing,He_Fan_2021_LUAD2,6
stromal dividing,He_Fan_2021_LUAD3,0
stromal dividing,He_Fan_2021_LUAD4,0
stromal dividing,He_Fan_2021_LUAD5,0
stromal dividing,Kim_Lee_2020_LUNG_T06,0
stromal dividing,Kim_Lee_2020_LUNG_T08,0
stromal dividing,Kim_Lee_2020_LUNG_T09,0
stromal dividing,Kim_Lee_2020_LUNG_T18,1
