Level_2_cancer,sample,0
Fibroblast lineage_Normal,NS_16_Kim_Lee_2020_LUAD,8
Fibroblast lineage_Normal,NS_17_Kim_Lee_2020_LUAD,30
Fibroblast lineage_Normal,NS_19_Kim_Lee_2020_LUAD,98
Lymphatic EC_Normal,BRONCHO_11_Kim_Lee_2020_LUAD,3
Lymphatic EC_Normal,BRONCHO_58_Kim_Lee_2020_LUAD,1
Lymphatic EC_Normal,EBUS_06_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,EBUS_10_Kim_Lee_2020_LUAD,5
Lymphatic EC_Normal,EBUS_12_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,EBUS_13_Kim_Lee_2020_LUAD,2
Lymphatic EC_Normal,EBUS_15_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,EBUS_19_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,EBUS_28_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,EBUS_49_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,EBUS_51_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,EFFUSION_06_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,EFFUSION_11_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,EFFUSION_12_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,EFFUSION_13_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,EFFUSION_64_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,LN_01_Kim_Lee_2020_LUAD,1
Lymphatic EC_Normal,LN_02_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,LN_03_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,LN_04_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,LN_05_Kim_Lee_2020_LUAD,2
Lymphatic EC_Normal,LN_06_Kim_Lee_2020_LUAD,2
Lymphatic EC_Normal,LN_07_Kim_Lee_2020_LUAD,8
Lymphatic EC_Normal,LN_08_Kim_Lee_2020_LUAD,6
Lymphatic EC_Normal,LN_11_Kim_Lee_2020_LUAD,4
Lymphatic EC_Normal,LN_12_Kim_Lee_2020_LUAD,1
Lymphatic EC_Normal,LUNG_N01_Kim_Lee_2020_LUAD,2
Lymphatic EC_Normal,LUNG_N06_Kim_Lee_2020_LUAD,3
Lymphatic EC_Normal,LUNG_N08_Kim_Lee_2020_LUAD,2
Lymphatic EC_Normal,LUNG_N09_Kim_Lee_2020_LUAD,6
Lymphatic EC_Normal,LUNG_N18_Kim_Lee_2020_LUAD,38
Lymphatic EC_Normal,LUNG_N19_Kim_Lee_2020_LUAD,2
Lymphatic EC_Normal,LUNG_N20_Kim_Lee_2020_LUAD,9
Lymphatic EC_Normal,LUNG_N28_Kim_Lee_2020_LUAD,5
Lymphatic EC_Normal,LUNG_N30_Kim_Lee_2020_LUAD,70
Lymphatic EC_Normal,LUNG_N31_Kim_Lee_2020_LUAD,66
Lymphatic EC_Normal,LUNG_N34_Kim_Lee_2020_LUAD,21
Lymphatic EC_Normal,LUNG_T06_Kim_Lee_2020_LUAD,2
Lymphatic EC_Normal,LUNG_T08_Kim_Lee_2020_LUAD,4
Lymphatic EC_Normal,LUNG_T09_Kim_Lee_2020_LUAD,1
Lymphatic EC_Normal,LUNG_T18_Kim_Lee_2020_LUAD,3
Lymphatic EC_Normal,LUNG_T19_Kim_Lee_2020_LUAD,7
Lymphatic EC_Normal,LUNG_T20_Kim_Lee_2020_LUAD,1
Lymphatic EC_Normal,LUNG_T25_Kim_Lee_2020_LUAD,2
Lymphatic EC_Normal,LUNG_T28_Kim_Lee_2020_LUAD,9
Lymphatic EC_Normal,LUNG_T30_Kim_Lee_2020_LUAD,2
Lymphatic EC_Normal,LUNG_T31_Kim_Lee_2020_LUAD,47
Lymphatic EC_Normal,LUNG_T34_Kim_Lee_2020_LUAD,3
Lymphatic EC_Normal,NS_02_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,NS_03_Kim_Lee_2020_LUAD,1
Lymphatic EC_Normal,NS_04_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,NS_06_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,NS_07_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,NS_12_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,NS_13_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,NS_16_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,NS_17_Kim_Lee_2020_LUAD,0
Lymphatic EC_Normal,NS_19_Kim_Lee_2020_LUAD,0
Lymphoid_Normal,BRONCHO_11_Kim_Lee_2020_LUAD,2222
Lymphoid_Normal,BRONCHO_58_Kim_Lee_2020_LUAD,1693
Lymphoid_Normal,EBUS_06_Kim_Lee_2020_LUAD,728
Lymphoid_Normal,EBUS_10_Kim_Lee_2020_LUAD,3873
Lymphoid_Normal,EBUS_12_Kim_Lee_2020_LUAD,499
Lymphoid_Normal,EBUS_13_Kim_Lee_2020_LUAD,3024
Lymphoid_Normal,EBUS_15_Kim_Lee_2020_LUAD,518
Lymphoid_Normal,EBUS_19_Kim_Lee_2020_LUAD,1509
Lymphoid_Normal,EBUS_28_Kim_Lee_2020_LUAD,240
Lymphoid_Normal,EBUS_49_Kim_Lee_2020_LUAD,1313
Lymphoid_Normal,EBUS_51_Kim_Lee_2020_LUAD,1242
Lymphoid_Normal,EFFUSION_06_Kim_Lee_2020_LUAD,3742
Lymphoid_Normal,EFFUSION_11_Kim_Lee_2020_LUAD,2046
Lymphoid_Normal,EFFUSION_12_Kim_Lee_2020_LUAD,2880
Lymphoid_Normal,EFFUSION_13_Kim_Lee_2020_LUAD,4178
Lymphoid_Normal,EFFUSION_64_Kim_Lee_2020_LUAD,3704
Lymphoid_Normal,LN_01_Kim_Lee_2020_LUAD,3489
Lymphoid_Normal,LN_02_Kim_Lee_2020_LUAD,3030
Lymphoid_Normal,LN_03_Kim_Lee_2020_LUAD,2879
Lymphoid_Normal,LN_04_Kim_Lee_2020_LUAD,3007
Lymphoid_Normal,LN_05_Kim_Lee_2020_LUAD,3037
Lymphoid_Normal,LN_06_Kim_Lee_2020_LUAD,2819
Lymphoid_Normal,LN_07_Kim_Lee_2020_LUAD,5493
Lymphoid_Normal,LN_08_Kim_Lee_2020_LUAD,4199
Lymphoid_Normal,LN_11_Kim_Lee_2020_LUAD,3581
Lymphoid_Normal,LN_12_Kim_Lee_2020_LUAD,4127
Lymphoid_Normal,LUNG_N01_Kim_Lee_2020_LUAD,1373
Lymphoid_Normal,LUNG_N06_Kim_Lee_2020_LUAD,1291
Lymphoid_Normal,LUNG_N08_Kim_Lee_2020_LUAD,1494
Lymphoid_Normal,LUNG_N09_Kim_Lee_2020_LUAD,749
Lymphoid_Normal,LUNG_N18_Kim_Lee_2020_LUAD,1713
Lymphoid_Normal,LUNG_N19_Kim_Lee_2020_LUAD,1874
Lymphoid_Normal,LUNG_N20_Kim_Lee_2020_LUAD,1685
Lymphoid_Normal,LUNG_N28_Kim_Lee_2020_LUAD,2290
Lymphoid_Normal,LUNG_N30_Kim_Lee_2020_LUAD,2115
Lymphoid_Normal,LUNG_N31_Kim_Lee_2020_LUAD,1262
Lymphoid_Normal,LUNG_N34_Kim_Lee_2020_LUAD,2452
Lymphoid_Normal,LUNG_T06_Kim_Lee_2020_LUAD,2055
Lymphoid_Normal,LUNG_T08_Kim_Lee_2020_LUAD,3115
Lymphoid_Normal,LUNG_T09_Kim_Lee_2020_LUAD,2126
Lymphoid_Normal,LUNG_T18_Kim_Lee_2020_LUAD,1359
Lymphoid_Normal,LUNG_T19_Kim_Lee_2020_LUAD,2138
Lymphoid_Normal,LUNG_T20_Kim_Lee_2020_LUAD,2470
Lymphoid_Normal,LUNG_T25_Kim_Lee_2020_LUAD,3283
Lymphoid_Normal,LUNG_T28_Kim_Lee_2020_LUAD,2189
Lymphoid_Normal,LUNG_T30_Kim_Lee_2020_LUAD,1532
Lymphoid_Normal,LUNG_T31_Kim_Lee_2020_LUAD,4029
Lymphoid_Normal,LUNG_T34_Kim_Lee_2020_LUAD,403
Lymphoid_Normal,NS_02_Kim_Lee_2020_LUAD,1109
Lymphoid_Normal,NS_03_Kim_Lee_2020_LUAD,156
Lymphoid_Normal,NS_04_Kim_Lee_2020_LUAD,133
Lymphoid_Normal,NS_06_Kim_Lee_2020_LUAD,393
Lymphoid_Normal,NS_07_Kim_Lee_2020_LUAD,220
Lymphoid_Normal,NS_12_Kim_Lee_2020_LUAD,24
Lymphoid_Normal,NS_13_Kim_Lee_2020_LUAD,2416
Lymphoid_Normal,NS_16_Kim_Lee_2020_LUAD,622
Lymphoid_Normal,NS_17_Kim_Lee_2020_LUAD,481
Lymphoid_Normal,NS_19_Kim_Lee_2020_LUAD,439
Lymphoid_Tumor,BRONCHO_11_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,BRONCHO_58_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EBUS_06_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EBUS_10_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EBUS_12_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EBUS_13_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EBUS_15_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EBUS_19_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EBUS_28_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EBUS_49_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EBUS_51_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EFFUSION_06_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EFFUSION_11_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EFFUSION_12_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EFFUSION_13_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,EFFUSION_64_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LN_01_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LN_02_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LN_03_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LN_04_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LN_05_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LN_06_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LN_07_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LN_08_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LN_11_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LN_12_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_N01_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_N06_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_N08_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_N09_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_N18_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_N19_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_N20_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_N28_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_N30_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_N31_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_N34_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_T06_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_T08_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_T09_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_T18_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_T19_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_T20_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_T25_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_T28_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_T30_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_T31_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,LUNG_T34_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,NS_02_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,NS_03_Kim_Lee_2020_LUAD,1
Lymphoid_Tumor,NS_04_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,NS_06_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,NS_07_Kim_Lee_2020_LUAD,11
Lymphoid_Tumor,NS_12_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,NS_13_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,NS_16_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,NS_17_Kim_Lee_2020_LUAD,0
Lymphoid_Tumor,NS_19_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,BRONCHO_11_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,BRONCHO_58_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,EBUS_06_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,EBUS_10_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,EBUS_12_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,EBUS_13_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,EBUS_15_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,EBUS_19_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,EBUS_28_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,EBUS_49_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,EBUS_51_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,EFFUSION_06_Kim_Lee_2020_LUAD,19
Mesothelium_Normal,EFFUSION_11_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,EFFUSION_12_Kim_Lee_2020_LUAD,1
Mesothelium_Normal,EFFUSION_13_Kim_Lee_2020_LUAD,12
Mesothelium_Normal,EFFUSION_64_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LN_01_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LN_02_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LN_03_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LN_04_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LN_05_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LN_06_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LN_07_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LN_08_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LN_11_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LN_12_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_N01_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_N06_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_N08_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_N09_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_N18_Kim_Lee_2020_LUAD,17
Mesothelium_Normal,LUNG_N19_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_N20_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_N28_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_N30_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_N31_Kim_Lee_2020_LUAD,17
Mesothelium_Normal,LUNG_N34_Kim_Lee_2020_LUAD,4
Mesothelium_Normal,LUNG_T06_Kim_Lee_2020_LUAD,1
Mesothelium_Normal,LUNG_T08_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_T09_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_T18_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_T19_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_T20_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_T25_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_T28_Kim_Lee_2020_LUAD,11
Mesothelium_Normal,LUNG_T30_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,LUNG_T31_Kim_Lee_2020_LUAD,5
Mesothelium_Normal,LUNG_T34_Kim_Lee_2020_LUAD,1
Mesothelium_Normal,NS_02_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,NS_03_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,NS_04_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,NS_06_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,NS_07_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,NS_12_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,NS_13_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,NS_16_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,NS_17_Kim_Lee_2020_LUAD,0
Mesothelium_Normal,NS_19_Kim_Lee_2020_LUAD,0
Myeloid_Normal,BRONCHO_11_Kim_Lee_2020_LUAD,733
Myeloid_Normal,BRONCHO_58_Kim_Lee_2020_LUAD,509
Myeloid_Normal,EBUS_06_Kim_Lee_2020_LUAD,383
Myeloid_Normal,EBUS_10_Kim_Lee_2020_LUAD,802
Myeloid_Normal,EBUS_12_Kim_Lee_2020_LUAD,2305
Myeloid_Normal,EBUS_13_Kim_Lee_2020_LUAD,138
Myeloid_Normal,EBUS_15_Kim_Lee_2020_LUAD,306
Myeloid_Normal,EBUS_19_Kim_Lee_2020_LUAD,346
Myeloid_Normal,EBUS_28_Kim_Lee_2020_LUAD,160
Myeloid_Normal,EBUS_49_Kim_Lee_2020_LUAD,263
Myeloid_Normal,EBUS_51_Kim_Lee_2020_LUAD,720
Myeloid_Normal,EFFUSION_06_Kim_Lee_2020_LUAD,913
Myeloid_Normal,EFFUSION_11_Kim_Lee_2020_LUAD,802
Myeloid_Normal,EFFUSION_12_Kim_Lee_2020_LUAD,1298
Myeloid_Normal,EFFUSION_13_Kim_Lee_2020_LUAD,209
Myeloid_Normal,EFFUSION_64_Kim_Lee_2020_LUAD,88
Myeloid_Normal,LN_01_Kim_Lee_2020_LUAD,114
Myeloid_Normal,LN_02_Kim_Lee_2020_LUAD,123
Myeloid_Normal,LN_03_Kim_Lee_2020_LUAD,116
Myeloid_Normal,LN_04_Kim_Lee_2020_LUAD,67
Myeloid_Normal,LN_05_Kim_Lee_2020_LUAD,32
Myeloid_Normal,LN_06_Kim_Lee_2020_LUAD,100
Myeloid_Normal,LN_07_Kim_Lee_2020_LUAD,144
Myeloid_Normal,LN_08_Kim_Lee_2020_LUAD,140
Myeloid_Normal,LN_11_Kim_Lee_2020_LUAD,153
Myeloid_Normal,LN_12_Kim_Lee_2020_LUAD,344
Myeloid_Normal,LUNG_N01_Kim_Lee_2020_LUAD,1554
Myeloid_Normal,LUNG_N06_Kim_Lee_2020_LUAD,1309
Myeloid_Normal,LUNG_N08_Kim_Lee_2020_LUAD,1437
Myeloid_Normal,LUNG_N09_Kim_Lee_2020_LUAD,1261
Myeloid_Normal,LUNG_N18_Kim_Lee_2020_LUAD,2132
Myeloid_Normal,LUNG_N19_Kim_Lee_2020_LUAD,1335
Myeloid_Normal,LUNG_N20_Kim_Lee_2020_LUAD,3713
Myeloid_Normal,LUNG_N28_Kim_Lee_2020_LUAD,849
Myeloid_Normal,LUNG_N30_Kim_Lee_2020_LUAD,1011
Myeloid_Normal,LUNG_N31_Kim_Lee_2020_LUAD,1398
Myeloid_Normal,LUNG_N34_Kim_Lee_2020_LUAD,1824
Myeloid_Normal,LUNG_T06_Kim_Lee_2020_LUAD,665
Myeloid_Normal,LUNG_T08_Kim_Lee_2020_LUAD,344
Myeloid_Normal,LUNG_T09_Kim_Lee_2020_LUAD,1487
Myeloid_Normal,LUNG_T18_Kim_Lee_2020_LUAD,1104
Myeloid_Normal,LUNG_T19_Kim_Lee_2020_LUAD,1604
Myeloid_Normal,LUNG_T20_Kim_Lee_2020_LUAD,999
Myeloid_Normal,LUNG_T25_Kim_Lee_2020_LUAD,778
Myeloid_Normal,LUNG_T28_Kim_Lee_2020_LUAD,1150
Myeloid_Normal,LUNG_T30_Kim_Lee_2020_LUAD,1441
Myeloid_Normal,LUNG_T31_Kim_Lee_2020_LUAD,518
Myeloid_Normal,LUNG_T34_Kim_Lee_2020_LUAD,339
Myeloid_Normal,NS_02_Kim_Lee_2020_LUAD,898
Myeloid_Normal,NS_03_Kim_Lee_2020_LUAD,101
Myeloid_Normal,NS_04_Kim_Lee_2020_LUAD,340
Myeloid_Normal,NS_06_Kim_Lee_2020_LUAD,420
Myeloid_Normal,NS_07_Kim_Lee_2020_LUAD,289
Myeloid_Normal,NS_12_Kim_Lee_2020_LUAD,290
Myeloid_Normal,NS_13_Kim_Lee_2020_LUAD,993
Myeloid_Normal,NS_16_Kim_Lee_2020_LUAD,178
Myeloid_Normal,NS_17_Kim_Lee_2020_LUAD,653
Myeloid_Normal,NS_19_Kim_Lee_2020_LUAD,1894
Myeloid_Tumor,BRONCHO_11_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,BRONCHO_58_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EBUS_06_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EBUS_10_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EBUS_12_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EBUS_13_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EBUS_15_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EBUS_19_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EBUS_28_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EBUS_49_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EBUS_51_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EFFUSION_06_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EFFUSION_11_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EFFUSION_12_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EFFUSION_13_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,EFFUSION_64_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LN_01_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LN_02_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LN_03_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LN_04_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LN_05_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LN_06_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LN_07_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LN_08_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LN_11_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LN_12_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_N01_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_N06_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_N08_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_N09_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_N18_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_N19_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_N20_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_N28_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_N30_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_N31_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_N34_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_T06_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_T08_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_T09_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_T18_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_T19_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_T20_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_T25_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_T28_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_T30_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_T31_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,LUNG_T34_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,NS_02_Kim_Lee_2020_LUAD,2
Myeloid_Tumor,NS_03_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,NS_04_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,NS_06_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,NS_07_Kim_Lee_2020_LUAD,5
Myeloid_Tumor,NS_12_Kim_Lee_2020_LUAD,2
Myeloid_Tumor,NS_13_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,NS_16_Kim_Lee_2020_LUAD,0
Myeloid_Tumor,NS_17_Kim_Lee_2020_LUAD,2
Myeloid_Tumor,NS_19_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,BRONCHO_11_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,BRONCHO_58_Kim_Lee_2020_LUAD,11
Smooth muscle_Normal,EBUS_06_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,EBUS_10_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,EBUS_12_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,EBUS_13_Kim_Lee_2020_LUAD,3
Smooth muscle_Normal,EBUS_15_Kim_Lee_2020_LUAD,1
Smooth muscle_Normal,EBUS_19_Kim_Lee_2020_LUAD,2
Smooth muscle_Normal,EBUS_28_Kim_Lee_2020_LUAD,1
Smooth muscle_Normal,EBUS_49_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,EBUS_51_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,EFFUSION_06_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,EFFUSION_11_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,EFFUSION_12_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,EFFUSION_13_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,EFFUSION_64_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,LN_01_Kim_Lee_2020_LUAD,1
Smooth muscle_Normal,LN_02_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,LN_03_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,LN_04_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,LN_05_Kim_Lee_2020_LUAD,1
Smooth muscle_Normal,LN_06_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,LN_07_Kim_Lee_2020_LUAD,2
Smooth muscle_Normal,LN_08_Kim_Lee_2020_LUAD,2
Smooth muscle_Normal,LN_11_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,LN_12_Kim_Lee_2020_LUAD,2
Smooth muscle_Normal,LUNG_N01_Kim_Lee_2020_LUAD,3
Smooth muscle_Normal,LUNG_N06_Kim_Lee_2020_LUAD,0
Smooth muscle_Normal,LUNG_N08_Kim_Lee_2020_LUAD,1
Smooth muscle_Normal,LUNG_N09_Kim_Lee_2020_LUAD,6
Smooth muscle_Normal,LUNG_N18_Kim_Lee_2020_LUAD,14
Smooth muscle_Normal,LUNG_N19_Kim_Lee_2020_LUAD,15
