cell_type_tumor,sample,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1118_TTH,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1120_TTC,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1120_TTH,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1120_TTR,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1120_TTY,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1202_TTC,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1202_TTH,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1202_TTR,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1202_TTY,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1208_TTC,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1208_TTH,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1219_TTC,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1219_TTH,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1219_TTY,0
Tumor cells NSCLC mixed,He_Fan_2021_LUAD1,0
Tumor cells NSCLC mixed,He_Fan_2021_LUAD2,1
Tumor cells NSCLC mixed,He_Fan_2021_LUAD3,0
Tumor cells NSCLC mixed,He_Fan_2021_LUAD4,0
Tumor cells NSCLC mixed,He_Fan_2021_LUAD5,0
Tumor cells NSCLC mixed,Kim_Lee_2020_LUNG_T06,0
Tumor cells NSCLC mixed,Kim_Lee_2020_LUNG_T08,0
Tumor cells NSCLC mixed,Kim_Lee_2020_LUNG_T09,0
Tumor cells NSCLC mixed,Kim_Lee_2020_LUNG_T18,0
Tumor cells NSCLC mixed,Kim_Lee_2020_LUNG_T19,0
Tumor cells NSCLC mixed,Kim_Lee_2020_LUNG_T20,3
Tumor cells NSCLC mixed,Kim_Lee_2020_LUNG_T25,0
Tumor cells NSCLC mixed,Kim_Lee_2020_LUNG_T30,0
Tumor cells NSCLC mixed,Kim_Lee_2020_LUNG_T34,0
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v1_BT1A,1
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v1_BT1C,2
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v1_BT2A,0
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v1_BT2B,1
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v1_BT1249,0
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v2_BT1295,0
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v2_BT1296,0
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v2_BT1297,0
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v2_BT1298,5
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v2_BT1299,3
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6149v2_BT1300,3
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6653_BT1375,0
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6653_BT1376,0
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6653_BT1377,0
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,4
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,5
Tumor cells NSCLC mixed,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,1
Tumor cells NSCLC mixed,Laughney_Massague_2020_GSM3516662,0
Tumor cells NSCLC mixed,Laughney_Massague_2020_GSM3516663,0
Tumor cells NSCLC mixed,Laughney_Massague_2020_GSM3516667,0
Tumor cells NSCLC mixed,Laughney_Massague_2020_GSM3516669,3
Tumor cells NSCLC mixed,Laughney_Massague_2020_GSM3516670,0
Tumor cells NSCLC mixed,Laughney_Massague_2020_GSM3516672,3
Tumor cells NSCLC mixed,Laughney_Massague_2020_GSM3516674,0
Tumor cells NSCLC mixed,Maynard_Bivona_2020_LT_S66,0
Tumor cells NSCLC mixed,UKIM-V-2_P4_tumor_primary,0
Tumor cells NSCLC mixed,UKIM-V-2_P5_tumor_primary,0
Tumor cells NSCLC mixed,UKIM-V-2_P6_tumor_primary,2
Tumor cells NSCLC mixed,UKIM-V-2_P8_tumor_primary,5
Tumor cells NSCLC mixed,UKIM-V-2_P9_tumor_primary,0
Tumor cells NSCLC mixed,UKIM-V-2_P10_tumor_primary,1
Tumor cells NSCLC mixed,UKIM-V-2_P13_tumor_primary,2
Tumor cells NSCLC mixed,UKIM-V-2_P14_tumor_primary,2
Tumor cells NSCLC mixed,UKIM-V-2_P16_tumor_primary,0
Tumor cells NSCLC mixed,UKIM-V-2_P17_tumor_primary,0
Tumor cells NSCLC mixed,UKIM-V_P1_tumor_primary,92
Tumor cells NSCLC mixed,UKIM-V_P2_tumor_primary,100
Tumor cells NSCLC mixed,UKIM-V_P3_tumor_primary,3
Tumor cells NSCLC mixed,Zilionis_Klein_2019_p1t1,2
Tumor cells NSCLC mixed,Zilionis_Klein_2019_p1t2,1
Tumor cells NSCLC mixed,Zilionis_Klein_2019_p1t3,1
Tumor cells NSCLC mixed,Zilionis_Klein_2019_p1t4,3
Tumor cells NSCLC mixed,Zilionis_Klein_2019_p4t1,0
Tumor cells NSCLC mixed,Zilionis_Klein_2019_p4t2,0
Tumor cells NSCLC mixed,Zilionis_Klein_2019_p4t3,0
Tumor cells NSCLC mixed,Zilionis_Klein_2019_p6t1,0
Tumor cells NSCLC mixed,Zilionis_Klein_2019_p6t2,0
cDC1,Chen_Zhang_2020_NSCLC-1,4
cDC1,Chen_Zhang_2020_NSCLC-2,12
cDC1,Chen_Zhang_2020_NSCLC-3,15
cDC1,Chen_Zhang_2020_NSCLC-6,29
cDC1,Chen_Zhang_2020_NSCLC-7,12
cDC1,Chen_Zhang_2020_NSCLC-11,3
cDC1,Guo_Zhang_2018_P0616A_TTC,0
cDC1,Guo_Zhang_2018_P0616A_TTH,0
cDC1,Guo_Zhang_2018_P0616A_TTR,0
cDC1,Guo_Zhang_2018_P0616A_TTY,0
cDC1,Guo_Zhang_2018_P0616P_TTC,0
cDC1,Guo_Zhang_2018_P0616P_TTH,0
cDC1,Guo_Zhang_2018_P0706_TTC,0
cDC1,Guo_Zhang_2018_P0706_TTH,0
cDC1,Guo_Zhang_2018_P0706_TTR,0
cDC1,Guo_Zhang_2018_P0706_TTY,0
cDC1,Guo_Zhang_2018_P1010_TTC,0
cDC1,Guo_Zhang_2018_P1010_TTH,0
cDC1,Guo_Zhang_2018_P1010_TTR,0
cDC1,Guo_Zhang_2018_P1010_TTY,0
cDC1,Guo_Zhang_2018_P1118_TTC,0
cDC1,Guo_Zhang_2018_P1118_TTH,0
cDC1,Guo_Zhang_2018_P1120_TTC,0
cDC1,Guo_Zhang_2018_P1120_TTH,0
cDC1,Guo_Zhang_2018_P1120_TTR,0
cDC1,Guo_Zhang_2018_P1120_TTY,0
cDC1,Guo_Zhang_2018_P1202_TTC,0
cDC1,Guo_Zhang_2018_P1202_TTH,0
cDC1,Guo_Zhang_2018_P1202_TTR,0
cDC1,Guo_Zhang_2018_P1202_TTY,0
cDC1,Guo_Zhang_2018_P1208_TTC,0
cDC1,Guo_Zhang_2018_P1208_TTH,0
cDC1,Guo_Zhang_2018_P1219_TTC,0
cDC1,Guo_Zhang_2018_P1219_TTH,0
cDC1,Guo_Zhang_2018_P1219_TTY,0
cDC1,He_Fan_2021_LUAD1,24
cDC1,He_Fan_2021_LUAD2,39
cDC1,He_Fan_2021_LUAD3,13
cDC1,He_Fan_2021_LUAD4,25
cDC1,He_Fan_2021_LUAD5,31
cDC1,Kim_Lee_2020_LUNG_T06,15
cDC1,Kim_Lee_2020_LUNG_T08,8
cDC1,Kim_Lee_2020_LUNG_T09,19
cDC1,Kim_Lee_2020_LUNG_T18,6
cDC1,Kim_Lee_2020_LUNG_T19,22
cDC1,Kim_Lee_2020_LUNG_T20,9
cDC1,Kim_Lee_2020_LUNG_T25,5
cDC1,Kim_Lee_2020_LUNG_T30,16
cDC1,Kim_Lee_2020_LUNG_T34,2
cDC1,Lambrechts_Thienpont_2018_6149v1_BT1A,2
cDC1,Lambrechts_Thienpont_2018_6149v1_BT1B,1
cDC1,Lambrechts_Thienpont_2018_6149v1_BT1C,2
cDC1,Lambrechts_Thienpont_2018_6149v1_BT2A,3
cDC1,Lambrechts_Thienpont_2018_6149v1_BT2B,3
cDC1,Lambrechts_Thienpont_2018_6149v1_BT1249,0
cDC1,Lambrechts_Thienpont_2018_6149v2_BT1295,7
cDC1,Lambrechts_Thienpont_2018_6149v2_BT1296,8
cDC1,Lambrechts_Thienpont_2018_6149v2_BT1297,5
cDC1,Lambrechts_Thienpont_2018_6149v2_BT1298,3
cDC1,Lambrechts_Thienpont_2018_6149v2_BT1299,4
cDC1,Lambrechts_Thienpont_2018_6149v2_BT1300,6
cDC1,Lambrechts_Thienpont_2018_6653_BT1375,2
cDC1,Lambrechts_Thienpont_2018_6653_BT1376,1
cDC1,Lambrechts_Thienpont_2018_6653_BT1377,2
cDC1,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,10
cDC1,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,15
cDC1,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,9
cDC1,Laughney_Massague_2020_GSM3516662,0
cDC1,Laughney_Massague_2020_GSM3516663,32
cDC1,Laughney_Massague_2020_GSM3516667,1
cDC1,Laughney_Massague_2020_GSM3516669,2
cDC1,Laughney_Massague_2020_GSM3516670,0
cDC1,Laughney_Massague_2020_GSM3516672,8
cDC1,Laughney_Massague_2020_GSM3516674,0
cDC1,Maynard_Bivona_2020_LT_S66,1
cDC1,UKIM-V-2_P4_tumor_primary,2
cDC1,UKIM-V-2_P5_tumor_primary,1
cDC1,UKIM-V-2_P6_tumor_primary,9
cDC1,UKIM-V-2_P8_tumor_primary,1
cDC1,UKIM-V-2_P9_tumor_primary,5
cDC1,UKIM-V-2_P10_tumor_primary,39
cDC1,UKIM-V-2_P13_tumor_primary,2
cDC1,UKIM-V-2_P14_tumor_primary,1
cDC1,UKIM-V-2_P16_tumor_primary,3
cDC1,UKIM-V-2_P17_tumor_primary,0
cDC1,UKIM-V_P1_tumor_primary,6
cDC1,UKIM-V_P2_tumor_primary,12
cDC1,UKIM-V_P3_tumor_primary,2
cDC1,Zilionis_Klein_2019_p1t1,4
cDC1,Zilionis_Klein_2019_p1t2,2
cDC1,Zilionis_Klein_2019_p1t3,2
cDC1,Zilionis_Klein_2019_p1t4,1
cDC1,Zilionis_Klein_2019_p4t1,3
cDC1,Zilionis_Klein_2019_p4t2,1
cDC1,Zilionis_Klein_2019_p4t3,2
cDC1,Zilionis_Klein_2019_p6t1,5
cDC1,Zilionis_Klein_2019_p6t2,5
cDC2,Chen_Zhang_2020_NSCLC-1,7
cDC2,Chen_Zhang_2020_NSCLC-2,45
cDC2,Chen_Zhang_2020_NSCLC-3,25
cDC2,Chen_Zhang_2020_NSCLC-6,596
cDC2,Chen_Zhang_2020_NSCLC-7,78
cDC2,Chen_Zhang_2020_NSCLC-11,40
cDC2,Guo_Zhang_2018_P0616A_TTC,1
cDC2,Guo_Zhang_2018_P0616A_TTH,0
cDC2,Guo_Zhang_2018_P0616A_TTR,1
cDC2,Guo_Zhang_2018_P0616A_TTY,0
cDC2,Guo_Zhang_2018_P0616P_TTC,0
cDC2,Guo_Zhang_2018_P0616P_TTH,0
cDC2,Guo_Zhang_2018_P0706_TTC,0
cDC2,Guo_Zhang_2018_P0706_TTH,0
cDC2,Guo_Zhang_2018_P0706_TTR,0
cDC2,Guo_Zhang_2018_P0706_TTY,0
cDC2,Guo_Zhang_2018_P1010_TTC,0
cDC2,Guo_Zhang_2018_P1010_TTH,0
cDC2,Guo_Zhang_2018_P1010_TTR,0
cDC2,Guo_Zhang_2018_P1010_TTY,0
cDC2,Guo_Zhang_2018_P1118_TTC,0
cDC2,Guo_Zhang_2018_P1118_TTH,0
cDC2,Guo_Zhang_2018_P1120_TTC,0
cDC2,Guo_Zhang_2018_P1120_TTH,0
cDC2,Guo_Zhang_2018_P1120_TTR,0
cDC2,Guo_Zhang_2018_P1120_TTY,0
cDC2,Guo_Zhang_2018_P1202_TTC,0
cDC2,Guo_Zhang_2018_P1202_TTH,0
cDC2,Guo_Zhang_2018_P1202_TTR,0
cDC2,Guo_Zhang_2018_P1202_TTY,0
cDC2,Guo_Zhang_2018_P1208_TTC,0
cDC2,Guo_Zhang_2018_P1208_TTH,0
cDC2,Guo_Zhang_2018_P1219_TTC,0
cDC2,Guo_Zhang_2018_P1219_TTH,0
cDC2,Guo_Zhang_2018_P1219_TTY,0
cDC2,He_Fan_2021_LUAD1,472
cDC2,He_Fan_2021_LUAD2,789
cDC2,He_Fan_2021_LUAD3,551
cDC2,He_Fan_2021_LUAD4,310
cDC2,He_Fan_2021_LUAD5,669
cDC2,Kim_Lee_2020_LUNG_T06,126
cDC2,Kim_Lee_2020_LUNG_T08,32
cDC2,Kim_Lee_2020_LUNG_T09,69
cDC2,Kim_Lee_2020_LUNG_T18,96
cDC2,Kim_Lee_2020_LUNG_T19,139
cDC2,Kim_Lee_2020_LUNG_T20,108
cDC2,Kim_Lee_2020_LUNG_T25,57
cDC2,Kim_Lee_2020_LUNG_T30,122
cDC2,Kim_Lee_2020_LUNG_T34,46
cDC2,Lambrechts_Thienpont_2018_6149v1_BT1A,16
cDC2,Lambrechts_Thienpont_2018_6149v1_BT1B,13
cDC2,Lambrechts_Thienpont_2018_6149v1_BT1C,11
cDC2,Lambrechts_Thienpont_2018_6149v1_BT2A,9
cDC2,Lambrechts_Thienpont_2018_6149v1_BT2B,21
cDC2,Lambrechts_Thienpont_2018_6149v1_BT1249,4
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1295,33
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1296,26
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1297,46
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1298,23
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1299,42
cDC2,Lambrechts_Thienpont_2018_6149v2_BT1300,44
cDC2,Lambrechts_Thienpont_2018_6653_BT1375,26
cDC2,Lambrechts_Thienpont_2018_6653_BT1376,17
cDC2,Lambrechts_Thienpont_2018_6653_BT1377,6
cDC2,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,103
cDC2,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,124
cDC2,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,154
cDC2,Laughney_Massague_2020_GSM3516662,0
cDC2,Laughney_Massague_2020_GSM3516663,192
cDC2,Laughney_Massague_2020_GSM3516667,56
cDC2,Laughney_Massague_2020_GSM3516669,35
cDC2,Laughney_Massague_2020_GSM3516670,22
cDC2,Laughney_Massague_2020_GSM3516672,55
cDC2,Laughney_Massague_2020_GSM3516674,1
cDC2,Maynard_Bivona_2020_LT_S66,91
cDC2,UKIM-V-2_P4_tumor_primary,53
cDC2,UKIM-V-2_P5_tumor_primary,49
cDC2,UKIM-V-2_P6_tumor_primary,120
cDC2,UKIM-V-2_P8_tumor_primary,5
cDC2,UKIM-V-2_P9_tumor_primary,96
cDC2,UKIM-V-2_P10_tumor_primary,259
cDC2,UKIM-V-2_P13_tumor_primary,61
cDC2,UKIM-V-2_P14_tumor_primary,150
cDC2,UKIM-V-2_P16_tumor_primary,71
cDC2,UKIM-V-2_P17_tumor_primary,20
cDC2,UKIM-V_P1_tumor_primary,20
cDC2,UKIM-V_P2_tumor_primary,123
cDC2,UKIM-V_P3_tumor_primary,150
cDC2,Zilionis_Klein_2019_p1t1,59
cDC2,Zilionis_Klein_2019_p1t2,55
cDC2,Zilionis_Klein_2019_p1t3,35
cDC2,Zilionis_Klein_2019_p1t4,37
cDC2,Zilionis_Klein_2019_p4t1,23
cDC2,Zilionis_Klein_2019_p4t2,32
cDC2,Zilionis_Klein_2019_p4t3,38
cDC2,Zilionis_Klein_2019_p6t1,46
cDC2,Zilionis_Klein_2019_p6t2,50
myeloid dividing,Chen_Zhang_2020_NSCLC-1,0
myeloid dividing,Chen_Zhang_2020_NSCLC-2,3
myeloid dividing,Chen_Zhang_2020_NSCLC-3,2
myeloid dividing,Chen_Zhang_2020_NSCLC-6,135
myeloid dividing,Chen_Zhang_2020_NSCLC-7,7
myeloid dividing,Chen_Zhang_2020_NSCLC-11,7
myeloid dividing,Guo_Zhang_2018_P0616A_TTC,0
myeloid dividing,Guo_Zhang_2018_P0616A_TTH,0
myeloid dividing,Guo_Zhang_2018_P0616A_TTR,0
myeloid dividing,Guo_Zhang_2018_P0616A_TTY,0
myeloid dividing,Guo_Zhang_2018_P0616P_TTC,0
myeloid dividing,Guo_Zhang_2018_P0616P_TTH,0
myeloid dividing,Guo_Zhang_2018_P0706_TTC,0
myeloid dividing,Guo_Zhang_2018_P0706_TTH,0
myeloid dividing,Guo_Zhang_2018_P0706_TTR,0
myeloid dividing,Guo_Zhang_2018_P0706_TTY,0
myeloid dividing,Guo_Zhang_2018_P1010_TTC,0
myeloid dividing,Guo_Zhang_2018_P1010_TTH,0
myeloid dividing,Guo_Zhang_2018_P1010_TTR,0
myeloid dividing,Guo_Zhang_2018_P1010_TTY,0
myeloid dividing,Guo_Zhang_2018_P1118_TTC,0
myeloid dividing,Guo_Zhang_2018_P1118_TTH,0
myeloid dividing,Guo_Zhang_2018_P1120_TTC,0
myeloid dividing,Guo_Zhang_2018_P1120_TTH,0
myeloid dividing,Guo_Zhang_2018_P1120_TTR,0
myeloid dividing,Guo_Zhang_2018_P1120_TTY,0
myeloid dividing,Guo_Zhang_2018_P1202_TTC,0
myeloid dividing,Guo_Zhang_2018_P1202_TTH,0
myeloid dividing,Guo_Zhang_2018_P1202_TTR,0
myeloid dividing,Guo_Zhang_2018_P1202_TTY,0
myeloid dividing,Guo_Zhang_2018_P1208_TTC,0
myeloid dividing,Guo_Zhang_2018_P1208_TTH,0
myeloid dividing,Guo_Zhang_2018_P1219_TTC,0
myeloid dividing,Guo_Zhang_2018_P1219_TTH,0
myeloid dividing,Guo_Zhang_2018_P1219_TTY,0
myeloid dividing,He_Fan_2021_LUAD1,143
myeloid dividing,He_Fan_2021_LUAD2,343
myeloid dividing,He_Fan_2021_LUAD3,123
myeloid dividing,He_Fan_2021_LUAD4,55
myeloid dividing,He_Fan_2021_LUAD5,149
myeloid dividing,Kim_Lee_2020_LUNG_T06,21
myeloid dividing,Kim_Lee_2020_LUNG_T08,7
myeloid dividing,Kim_Lee_2020_LUNG_T09,5
myeloid dividing,Kim_Lee_2020_LUNG_T18,37
myeloid dividing,Kim_Lee_2020_LUNG_T19,27
myeloid dividing,Kim_Lee_2020_LUNG_T20,21
myeloid dividing,Kim_Lee_2020_LUNG_T25,16
myeloid dividing,Kim_Lee_2020_LUNG_T30,31
myeloid dividing,Kim_Lee_2020_LUNG_T34,9
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT1A,1
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,0
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,0
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,1
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,5
myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT1249,0
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1295,1
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1296,1
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1297,0
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1298,3
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1299,4
myeloid dividing,Lambrechts_Thienpont_2018_6149v2_BT1300,7
myeloid dividing,Lambrechts_Thienpont_2018_6653_BT1375,12
myeloid dividing,Lambrechts_Thienpont_2018_6653_BT1376,3
myeloid dividing,Lambrechts_Thienpont_2018_6653_BT1377,3
myeloid dividing,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,11
myeloid dividing,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,9
myeloid dividing,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,18
myeloid dividing,Laughney_Massague_2020_GSM3516662,0
myeloid dividing,Laughney_Massague_2020_GSM3516663,18
myeloid dividing,Laughney_Massague_2020_GSM3516667,6
myeloid dividing,Laughney_Massague_2020_GSM3516669,2
myeloid dividing,Laughney_Massague_2020_GSM3516670,13
myeloid dividing,Laughney_Massague_2020_GSM3516672,15
myeloid dividing,Laughney_Massague_2020_GSM3516674,2
myeloid dividing,Maynard_Bivona_2020_LT_S66,13
myeloid dividing,UKIM-V-2_P4_tumor_primary,38
myeloid dividing,UKIM-V-2_P5_tumor_primary,8
myeloid dividing,UKIM-V-2_P6_tumor_primary,38
myeloid dividing,UKIM-V-2_P8_tumor_primary,0
myeloid dividing,UKIM-V-2_P9_tumor_primary,7
myeloid dividing,UKIM-V-2_P10_tumor_primary,34
myeloid dividing,UKIM-V-2_P13_tumor_primary,11
myeloid dividing,UKIM-V-2_P14_tumor_primary,42
myeloid dividing,UKIM-V-2_P16_tumor_primary,38
myeloid dividing,UKIM-V-2_P17_tumor_primary,5
myeloid dividing,UKIM-V_P1_tumor_primary,3
myeloid dividing,UKIM-V_P2_tumor_primary,23
myeloid dividing,UKIM-V_P3_tumor_primary,40
myeloid dividing,Zilionis_Klein_2019_p1t1,19
myeloid dividing,Zilionis_Klein_2019_p1t2,23
myeloid dividing,Zilionis_Klein_2019_p1t3,12
myeloid dividing,Zilionis_Klein_2019_p1t4,14
myeloid dividing,Zilionis_Klein_2019_p4t1,3
myeloid dividing,Zilionis_Klein_2019_p4t2,2
myeloid dividing,Zilionis_Klein_2019_p4t3,2
myeloid dividing,Zilionis_Klein_2019_p6t1,12
myeloid dividing,Zilionis_Klein_2019_p6t2,10
pDC,Chen_Zhang_2020_NSCLC-1,5
pDC,Chen_Zhang_2020_NSCLC-2,7
pDC,Chen_Zhang_2020_NSCLC-3,35
pDC,Chen_Zhang_2020_NSCLC-6,9
pDC,Chen_Zhang_2020_NSCLC-7,21
pDC,Chen_Zhang_2020_NSCLC-11,12
pDC,Guo_Zhang_2018_P0616A_TTC,0
pDC,Guo_Zhang_2018_P0616A_TTH,0
pDC,Guo_Zhang_2018_P0616A_TTR,0
pDC,Guo_Zhang_2018_P0616A_TTY,0
pDC,Guo_Zhang_2018_P0616P_TTC,0
pDC,Guo_Zhang_2018_P0616P_TTH,0
pDC,Guo_Zhang_2018_P0706_TTC,0
pDC,Guo_Zhang_2018_P0706_TTH,0
pDC,Guo_Zhang_2018_P0706_TTR,0
pDC,Guo_Zhang_2018_P0706_TTY,0
pDC,Guo_Zhang_2018_P1010_TTC,0
pDC,Guo_Zhang_2018_P1010_TTH,0
pDC,Guo_Zhang_2018_P1010_TTR,0
pDC,Guo_Zhang_2018_P1010_TTY,0
pDC,Guo_Zhang_2018_P1118_TTC,0
pDC,Guo_Zhang_2018_P1118_TTH,0
pDC,Guo_Zhang_2018_P1120_TTC,0
pDC,Guo_Zhang_2018_P1120_TTH,0
pDC,Guo_Zhang_2018_P1120_TTR,0
pDC,Guo_Zhang_2018_P1120_TTY,0
pDC,Guo_Zhang_2018_P1202_TTC,0
pDC,Guo_Zhang_2018_P1202_TTH,0
pDC,Guo_Zhang_2018_P1202_TTR,0
pDC,Guo_Zhang_2018_P1202_TTY,0
pDC,Guo_Zhang_2018_P1208_TTC,0
pDC,Guo_Zhang_2018_P1208_TTH,0
pDC,Guo_Zhang_2018_P1219_TTC,0
pDC,Guo_Zhang_2018_P1219_TTH,0
pDC,Guo_Zhang_2018_P1219_TTY,0
pDC,He_Fan_2021_LUAD1,6
pDC,He_Fan_2021_LUAD2,37
pDC,He_Fan_2021_LUAD3,13
pDC,He_Fan_2021_LUAD4,7
pDC,He_Fan_2021_LUAD5,35
pDC,Kim_Lee_2020_LUNG_T06,5
pDC,Kim_Lee_2020_LUNG_T08,3
pDC,Kim_Lee_2020_LUNG_T09,20
pDC,Kim_Lee_2020_LUNG_T18,6
pDC,Kim_Lee_2020_LUNG_T19,10
pDC,Kim_Lee_2020_LUNG_T20,18
pDC,Kim_Lee_2020_LUNG_T25,6
pDC,Kim_Lee_2020_LUNG_T30,21
pDC,Kim_Lee_2020_LUNG_T34,1
pDC,Lambrechts_Thienpont_2018_6149v1_BT1A,0
pDC,Lambrechts_Thienpont_2018_6149v1_BT1B,2
pDC,Lambrechts_Thienpont_2018_6149v1_BT1C,2
pDC,Lambrechts_Thienpont_2018_6149v1_BT2A,2
pDC,Lambrechts_Thienpont_2018_6149v1_BT2B,8
pDC,Lambrechts_Thienpont_2018_6149v1_BT1249,0
pDC,Lambrechts_Thienpont_2018_6149v2_BT1295,4
pDC,Lambrechts_Thienpont_2018_6149v2_BT1296,13
pDC,Lambrechts_Thienpont_2018_6149v2_BT1297,6
pDC,Lambrechts_Thienpont_2018_6149v2_BT1298,4
pDC,Lambrechts_Thienpont_2018_6149v2_BT1299,2
pDC,Lambrechts_Thienpont_2018_6149v2_BT1300,11
pDC,Lambrechts_Thienpont_2018_6653_BT1375,3
pDC,Lambrechts_Thienpont_2018_6653_BT1376,0
pDC,Lambrechts_Thienpont_2018_6653_BT1377,1
pDC,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,13
pDC,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,18
pDC,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,14
pDC,Laughney_Massague_2020_GSM3516662,0
pDC,Laughney_Massague_2020_GSM3516663,8
pDC,Laughney_Massague_2020_GSM3516667,8
pDC,Laughney_Massague_2020_GSM3516669,30
pDC,Laughney_Massague_2020_GSM3516670,0
pDC,Laughney_Massague_2020_GSM3516672,18
pDC,Laughney_Massague_2020_GSM3516674,0
pDC,Maynard_Bivona_2020_LT_S66,5
pDC,UKIM-V-2_P4_tumor_primary,3
pDC,UKIM-V-2_P5_tumor_primary,8
pDC,UKIM-V-2_P6_tumor_primary,22
pDC,UKIM-V-2_P8_tumor_primary,4
pDC,UKIM-V-2_P9_tumor_primary,29
pDC,UKIM-V-2_P10_tumor_primary,76
pDC,UKIM-V-2_P13_tumor_primary,14
pDC,UKIM-V-2_P14_tumor_primary,36
pDC,UKIM-V-2_P16_tumor_primary,6
pDC,UKIM-V-2_P17_tumor_primary,27
pDC,UKIM-V_P1_tumor_primary,25
pDC,UKIM-V_P2_tumor_primary,8
pDC,UKIM-V_P3_tumor_primary,15
pDC,Zilionis_Klein_2019_p1t1,30
pDC,Zilionis_Klein_2019_p1t2,28
pDC,Zilionis_Klein_2019_p1t3,10
pDC,Zilionis_Klein_2019_p1t4,17
pDC,Zilionis_Klein_2019_p4t1,8
pDC,Zilionis_Klein_2019_p4t2,14
pDC,Zilionis_Klein_2019_p4t3,8
pDC,Zilionis_Klein_2019_p6t1,2
pDC,Zilionis_Klein_2019_p6t2,5
stromal dividing,Chen_Zhang_2020_NSCLC-1,0
stromal dividing,Chen_Zhang_2020_NSCLC-2,1
stromal dividing,Chen_Zhang_2020_NSCLC-3,0
stromal dividing,Chen_Zhang_2020_NSCLC-6,0
stromal dividing,Chen_Zhang_2020_NSCLC-7,4
stromal dividing,Chen_Zhang_2020_NSCLC-11,1
stromal dividing,Guo_Zhang_2018_P0616A_TTC,0
stromal dividing,Guo_Zhang_2018_P0616A_TTH,0
stromal dividing,Guo_Zhang_2018_P0616A_TTR,0
stromal dividing,Guo_Zhang_2018_P0616A_TTY,0
